campaign_id,platform,campaign_name,impressions,clicks,ctr,cpc,spend,sessions,date
CMP03679,TikTok,TikTok_Conversão_991,282687,1045.0,0.0037,0.37,1042.28,577.0,2025-09-17
CMP03680,TikTok,TikTok_Awareness_128,1726883,9152.0,0.0053,0.75,1058.2,5486.0,2025-11-14
CMP03681,TIKTOK,TikTok_Natal_266,1560100,14040.0,0.009,0.42,1224.27,,2025-06-05
CMP03682,tiktok,TikTok_Performance_278,1293667,8796.0,0.0068,0.82,635.16,5501.0,2025-09-28
CMP03683,TikTok,TikTok_Performance_948,403330,2661.0,0.66%,0.56,830.37,1819.0,2025-09-28
CMP03684,TikTok,TikTok_Remarketing_936,992893,3574.0,0.0036,0.63,1013.48,1875.0,2025-09-02
CMP03685,Tiktok,TikTok_Awareness_809,1778165,13691.0,0.0077,0.57,697.58,9765.0,2025-10-03
CMP03686,tiktok,TikTok_Awareness_545,1526329,5647.0,0.0037,0.43,979.96,3657.0,2025-08-04
CMP03687,tiktok,TikTok_Natal_474,172584,690.0,0.004,0.33,1336.24,444.0,2025-06-07
CMP03688,TIKTOK,TikTok_Branding_305,1134270,4763.0,0.0042,0.35,551.12,2585.0,2025-08-28
CMP03689,Tiktok,TikTok_Awareness_215,1602717,5609.0,0.0035,0.67,1224.37,3903.0,2025-10-14
CMP03690,TikTok,TikTok_Black_Friday_306,333304,1233.0,0.0037,0.33,1310.85,781.0,2025-11-19
CMP03691,tiktok,TikTok_Branding_345,1553339,9009.0,0.0058,0.69,319.56,5475.0,2025/10/03
CMP03692,tiktok,TikTok_Remarketing_285,1225151,8943.0,0.0073,0.31,1525.46,4811.0,2025-06-13
CMP03693,Tiktok,TikTok_Natal_700,817014,3022.0,0.0037,0.51,1282.36,2028.0,2025-06-26
CMP03694,TikTok,TikTok_Natal_268,1552189,12727.0,0.0082,0.84,1019.51,6405.0,2025-11-09
CMP03695,TikTok,TikTok_Performance_604,1788251,12338.0,0.0069,0.81,496.87,7870.0,2025-06-25
CMP03696,TikTok,TikTok_Performance_328,865953,6408.0,0.0074,0.5,422.2,4200.0,2025-11-11
CMP03697,TIKTOK,TikTok_Performance_731,1743958,6975.0,0.004,0.23,1427.58,4802.0,2025-11-04
CMP03698,TikTok,TikTok_Natal_110,1097248,3401.0,0.0031,0.22,413.06,2085.0,2025-06-28
CMP03699,TIKTOK,TikTok_Black_Friday_841,858523,6009.0,0.007,0.32,396.36,3764.0,2025-06-30
CMP03700,TikTok,TikTok_Awareness_704,1420332,7527.0,0.0053,0.8,1569.92,5223.0,2025-10-27
CMP03701,TikTok,TikTok_Performance_244,1377789,11848.0,0.0086,0.35,565.64,8299.0,2025/10/28
CMP03702,TikTok,TikTok_Branding_336,1176547,5294.0,0.0045,0.74,1588.11,3437.0,2025-09-23
CMP03703,tiktok,TikTok_Conversão_917,744546,3573.0,0.0048,0.38,1165.15,2071.0,2025-08-19
CMP03704,tiktok,TikTok_Black_Friday_125,1221240,7571.0,0.0062,0.71,603.15,4315.0,2025-06-05
CMP03705,Tiktok,TikTok_Verão_366,648273,5575.0,0.0086,0.25,1283.14,3649.0,2025-11-06
CMP03706,TikTok,TikTok_Natal_218,1719516,13240.0,0.0077,0.48,353.21,7674.0,2025-07-09
CMP03707,TikTok,TikTok_Black_Friday_985,1255315,8912.0,0.0071,0.36,319.08,5020.0,2025-07-06
CMP03708,TikTok,TikTok_Remarketing_340,1162959,5931.0,0.0051,0.73,250.0,3845.0,2025-09-18
CMP03709,TikTok,TikTok_Black_Friday_755,1106401,4757.0,0.0043,0.82,406.21,3416.0,2025-10-14
CMP03710,TikTok,TikTok_Awareness_670,1020439,8877.0,0.0087,0.29,304.41,5617.0,2025-09-03
CMP03711,tiktok,TikTok_Natal_285,1638976,11472.0,0.007,0.53,1474.93,7752.0,2025-11-02
CMP03712,TIKTOK,TikTok_Verão_447,1785836,12322.0,0.0069,0.46,449.37,7944.0,2025-10-29
CMP03713,TIKTOK,TikTok_Black_Friday_289,357179,2714.0,0.0076,0.48,1068.13,1518.0,2025-10-23
CMP03714,TikTok,TikTok_Conversão_485,216972,1779.0,0.82%,0.59,295.09,1179.0,2025-09-26
CMP03715,tiktok,TikTok_Awareness_597,1544485,9266.0,0.006,0.82,614.21,5611.0,2025-08-01
CMP03716,TikTok,TikTok_Conversão_682,1281813,11151.0,0.0087,0.47,1032.19,5767.0,2025-07-08
CMP03717,tiktok,TikTok_Conversão_464,739263,3474.0,0.0047,0.6,430.6,1765.0,2025-09-07
CMP03718,TikTok,TikTok_Awareness_153,1122055,6732.0,0.006,0.57,331.57,3966.0,2025-06-15
CMP03719,Tiktok,TikTok_Verão_194,273932,1013.0,0.0037,0.76,495.63,,2025-08-26
CMP03720,TIKTOK,TikTok_Black_Friday_661,881513,5112.0,0.0058,0.39,1011.53,3603.0,2025-09-30
CMP03721,TikTok,TikTok_Awareness_280,1603678,10103.0,0.0063,0.72,699.87,5217.0,2025-09-08
CMP03722,tiktok,TikTok_Awareness_861,1145264,10078.0,0.88%,0.4,340.76,5347.0,2025-11-17
CMP03723,tiktok,TikTok_Remarketing_792,637535,3570.0,0.0056,0.42,724.7,2141.0,2025-08-15
CMP03724,TikTok,TikTok_Conversão_542,974841,4874.0,0.005,0.73,1179.49,2735.0,2025-09-05
CMP03725,TikTok,TikTok_Black_Friday_551,582647,3088.0,0.0053,0.33,1598.63,2172.0,2025-08-12
CMP03726,TIKTOK,TikTok_Performance_702,413575,1654.0,0.004,0.79,864.21,,2025-08-17
CMP03727,TikTok,TikTok_Remarketing_475,449509,2157.0,0.0048,0.69,1162.76,1249.0,2025-09-18
CMP03728,TikTok,TikTok_Natal_970,1444750,11702.0,0.0081,0.82,1496.27,5953.0,2025-11-13
CMP03729,tiktok,TikTok_Verão_289,1047997,3458.0,0.0033,0.41,1381.14,1907.0,2025-10-23
CMP03730,TikTok,TikTok_Performance_725,737117,5823.0,0.0079,0.35,312.61,2940.0,06/08/2025
CMP03731,TIKTOK,TikTok_Black_Friday_537,1223165,5381.0,0.0044,0.53,1242.66,3746.0,2025-10-07
CMP03732,TikTok,TikTok_Awareness_848,1354730,8670.0,0.0064,0.69,866.02,4588.0,2025-08-14
CMP03733,TikTok,TikTok_Performance_635,996381,6077.0,0.0061,0.57,882.54,3936.0,2025-08-23
CMP03734,Tiktok,TikTok_Performance_634,815712,3589.0,0.0044,0.69,331.93,2212.0,2025-10-18
CMP03735,Tiktok,TikTok_Conversão_761,1413427,11872.0,0.0084,0.64,1396.0,8034.0,2025-09-14
CMP03736,TikTok,TikTok_Branding_295,1070868,8995.0,0.0084,0.19,191.99,4788.0,2025-11-07
CMP03737,TikTok,TikTok_Awareness_166,918053,3855.0,0.0042,0.3,979.05,2135.0,2025-06-20
CMP03738,TikTok,TikTok_Black_Friday_537,0,4530.0,0.0039,0.56,1557.26,2552.0,2025-11-16
CMP03739,TikTok,TikTok_Conversão_193,472318,3447.0,0.0073,0.7,1206.79,2400.0,2025-08-08
CMP03740,tiktok,TikTok_Awareness_665,1166150,3731.0,0.0032,0.49,931.22,2203.0,2025-09-26
CMP03741,TikTok,TikTok_Branding_148,1022729,,,0.71,815.35,5058.0,2025-10-04
CMP03742,TikTok,TikTok_Conversão_625,1516959,11983.0,0.0079,0.5,253.18,7558.0,2025-09-27
CMP03743,Tiktok,TikTok_Awareness_106,299625,1887.0,0.0063,0.43,184.59,1321.0,2025-08-02
CMP03744,TikTok,TikTok_Verão_198,427680,3122.0,0.0073,0.29,741.99,2130.0,2025-11-05
CMP03745,TikTok,TikTok_Awareness_901,1295161,11008.0,0.0085,0.67,984.13,7416.0,2025-10-29
CMP03746,TikTok,TikTok_Remarketing_672,233185,1865.0,0.008,0.25,1051.7,965.0,2025-09-17
CMP03747,TikTok,TikTok_Conversão_995,1387474,11932.0,0.0086,0.52,728.33,7101.0,2025-07-08
CMP03748,TikTok,TikTok_Remarketing_833,1799815,14218.0,0.0079,0.44,644.11,10149.0,2025-11-28
CMP03749,TikTok,TikTok_Awareness_274,702336,4775.0,0.0068,0.21,1167.35,3382.0,2025-11-06
CMP03750,Tiktok,TikTok_Performance_227,936010,3837.0,0.0041,0.26,837.38,2188.0,2025-10-07
CMP03751,Tiktok,TikTok_Performance_535,1597465,6709.0,0.0042,0.72,364.97,3701.0,2025-10-13
CMP03752,TikTok,TikTok_Awareness_954,523055,3190.0,0.0061,0.51,195.45,2235.0,2025-11-05
CMP03753,TikTok,TikTok_Remarketing_911,1025390,5434.0,0.0053,0.48,1368.15,2925.0,2025-09-05
CMP03754,Tiktok,TikTok_Natal_941,296947,2494.0,0.0084,0.61,544.97,1639.0,2025-07-02
CMP03755,TIKTOK,TikTok_Conversão_351,1203042,9744.0,0.0081,0.67,1471.19,5609.0,2025-09-27
CMP03756,TikTok,TikTok_Remarketing_901,1126412,6758.0,0.006,0.57,1082.57,3638.0,2025-09-27
CMP03757,TikTok,TikTok_Branding_805,1735833,12845.0,0.0074,0.6,361.89,8856.0,2025-10-31
CMP03758,TikTok,TikTok_Natal_467,1660117,5312.0,0.0032,0.61,1386.7,2929.0,2025-09-15
CMP03759,TikTok,TikTok_Branding_527,436157,3881.0,0.0089,0.38,1538.11,2558.0,2025-07-26
CMP03760,tiktok,TikTok_Remarketing_780,1689895,12843.0,0.0076,0.73,1273.92,,2025-08-17
CMP03761,TikTok,TikTok_Verão_788,387065,1625.0,0.0042,0.72,842.75,954.0,2025-11-04
CMP03762,TikTok,TikTok_Conversão_462,315645,1609.0,0.0051,0.7,333.3,939.0,2025-07-10
CMP03763,tiktok,TikTok_Performance_752,1665027,14152.0,0.0085,0.41,999.13,7275.0,2025-07-22
CMP03764,tiktok,TikTok_Conversão_163,1743238,6624.0,0.0038,0.76,706.31,3368.0,02/11/2025
CMP03765,tiktok,TikTok_Natal_249,1113494,6569.0,0.59%,0.27,200.08,3826.0,2025-09-10
CMP03766,Tiktok,TikTok_Black_Friday_811,513087,2719.0,0.0053,0.31,414.24,1594.0,2025-09-22
CMP03767,TikTok,TikTok_Conversão_372,629583,5162.0,0.0082,0.52,1391.6,3558.0,2025-06-21
CMP03768,TikTok,TikTok_Natal_303,612927,1961.0,0.0032,0.43,1592.66,1091.0,2025-09-06
CMP03769,TikTok,TikTok_Natal_993,1016186,6097.0,0.006,0.65,370.8,3773.0,2025-10-31
CMP03770,Tiktok,TikTok_Remarketing_767,1374647,6598.0,0.0048,0.77,369.69,4036.0,2025-10-29
CMP03771,TikTok,TikTok_Natal_255,1289172,,,0.8,588.58,3043.0,2025-08-15
CMP03772,TikTok,TikTok_Verão_313,987717,3654.0,0.0037,0.69,1368.3,2185.0,2025-08-22
CMP03773,TikTok,TikTok_Black_Friday_680,1295869,6868.0,0.0053,0.81,1566.59,4085.0,16/07/2025
CMP03774,tiktok,TikTok_Verão_981,1558602,10598.0,0.0068,0.27,671.9,6117.0,2025-07-21
CMP03775,TikTok,TikTok_Performance_926,1172338,8206.0,0.007,0.33,429.51,4750.0,2025-08-19
CMP03776,TikTok,TikTok_Natal_952,886216,3278.0,0.0037,0.34,472.86,2040.0,2025-09-14
CMP03777,TikTok,TikTok_Verão_800,803190,3453.0,0.0043,0.51,957.65,1779.0,2025-06-18
CMP03778,TikTok,TikTok_Branding_262,325793,2769.0,0.0085,0.79,1292.51,1554.0,2025-07-15
CMP03779,tiktok,TikTok_Remarketing_662,1783146,7489.0,0.0042,0.26,297.07,3998.0,2025-11-12
CMP03780,Tiktok,TikTok_Remarketing_148,1548049,11145.0,0.0072,0.5,326.12,6117.0,16/11/2025
CMP03781,TikTok,TikTok_Branding_630,954945,5061.0,0.0053,0.58,1151.38,3244.0,2025-10-18
CMP03782,TIKTOK,TikTok_Verão_419,646129,2713.0,0.0042,0.69,298.99,1547.0,2025-11-11
CMP03783,TikTok,TikTok_Remarketing_336,974558,7114.0,0.0073,0.62,193.89,3941.0,2025-09-13
CMP03784,Tiktok,TikTok_Black_Friday_918,1532390,5363.0,0.0035,0.73,746.55,2916.0,2025-06-16
CMP03785,Tiktok,TikTok_Natal_901,1579450,7739.0,0.0049,0.36,1491.71,4208.0,2025-06-02
CMP03786,TikTok,TikTok_Black_Friday_199,760290,2813.0,0.0037,0.78,1456.15,1915.0,2025-08-28
CMP03787,TIKTOK,TikTok_Branding_513,657983,4737.0,0.0072,0.31,652.18,3134.0,2025-09-27
CMP03788,tiktok,TikTok_Verão_119,198713,1132.0,0.0057,0.84,787.31,577.0,2025/09/07
CMP03789,Tiktok,TikTok_Natal_608,1225622,8211.0,0.67%,0.43,1400.51,5433.0,2025-07-05
CMP03790,tiktok,TikTok_Black_Friday_425,179360,1255.0,0.70%,0.74,457.6,747.0,2025-08-12
CMP03791,TikTok,TikTok_Conversão_706,1534303,10893.0,0.0071,0.19,909.38,5699.0,2025-11-09
CMP03792,tiktok,TikTok_Performance_996,349418,2096.0,0.006,0.57,492.95,1435.0,2025-06-28
CMP03793,TikTok,TikTok_Branding_829,305204,1770.0,0.0058,0.42,777.8,888.0,2025-10-09
CMP03794,tiktok,TikTok_Conversão_915,1402212,10797.0,0.0077,0.4,1154.3,6858.0,2025-07-14
CMP03795,TikTok,TikTok_Black_Friday_218,1176000,4939.0,0.0042,0.32,1380.96,3303.0,2025-09-26
CMP03796,Tiktok,TikTok_Verão_164,1044909,8150.0,0.0078,0.7,669.38,5181.0,2025-10-04
CMP03797,Tiktok,TikTok_Conversão_885,1462904,11118.0,0.0076,0.25,484.59,5827.0,2025-07-14
CMP03798,TikTok,TikTok_Black_Friday_390,1697833,15110.0,0.0089,0.31,352.51,10161.0,2025-06-07
CMP03799,TikTok,TikTok_Natal_825,1209086,6770.0,0.0056,0.48,1096.92,3825.0,2025-11-27
CMP03800,TikTok,TikTok_Performance_582,606489,4063.0,0.67%,0.55,431.19,2709.0,2025-08-24
CMP03801,TIKTOK,TikTok_Branding_430,863957,2937.0,0.0034,0.39,1124.78,1709.0,2025-10-18
CMP03802,TikTok,TikTok_Remarketing_447,1178417,9073.0,0.0077,0.38,1436.11,4692.0,2025-08-18
CMP03803,TikTok,TikTok_Performance_531,1492434,6715.0,0.0045,0.76,303.93,3983.0,2025-09-26
CMP03804,TikTok,TikTok_Branding_551,1032893,8159.0,0.0079,0.6,1411.15,5680.0,30/07/2025
CMP03805,TIKTOK,TikTok_Conversão_632,1692162,14214.0,0.0084,0.64,537.74,8937.0,2025-07-02
CMP03806,Tiktok,TikTok_Conversão_597,727477,2327.0,0.0032,0.67,656.17,1550.0,2025/07/17
CMP03807,TikTok,TikTok_Conversão_962,317215,2220.0,0.007,0.47,740.29,1550.0,2025-11-27
CMP03808,TIKTOK,TikTok_Performance_734,1497409,10032.0,0.0067,0.53,907.03,5688.0,2025-10-07
CMP03809,TIKTOK,TikTok_Awareness_484,1405757,4920.0,0.0035,0.79,1034.29,2777.0,2025-06-18
CMP03810,TikTok,TikTok_Performance_786,893127,3215.0,0.0036,0.54,1102.0,2212.0,2025-07-23
CMP03811,TikTok,TikTok_Awareness_756,1421801,9099.0,0.0064,0.38,205.19,5007.0,2025-09-07
CMP03812,TikTok,TikTok_Black_Friday_445,721644,5412.0,0.0075,0.21,809.03,3190.0,2025/06/25
CMP03813,tiktok,TikTok_Natal_905,1643167,14624.0,0.0089,0.68,772.97,9529.0,2025-06-08
CMP03814,Tiktok,TikTok_Conversão_246,262695,1260.0,0.0048,0.39,920.54,747.0,2025-09-22
CMP03815,TikTok,TikTok_Black_Friday_971,1485211,12772.0,0.0086,0.31,606.03,7287.0,2025-06-18
CMP03816,TIKTOK,TikTok_Verão_350,1584358,13150.0,0.0083,0.55,1365.62,8242.0,29/10/2025
CMP03817,TikTok,TikTok_Natal_206,1756339,8781.0,0.005,0.8,622.77,6268.0,2025-06-08
CMP03818,TikTok,TikTok_Natal_164,660969,5155.0,0.0078,0.66,489.18,2809.0,2025-11-10
CMP03819,TIKTOK,TikTok_Natal_845,975288,3901.0,0.004,0.23,862.06,2707.0,2025-11-03
CMP03820,TikTok,TikTok_Conversão_591,1188114,4514.0,0.0038,0.78,949.61,2389.0,2025-11-29
CMP03821,tiktok,TikTok_Branding_936,644810,2256.0,0.0035,0.28,1156.15,1456.0,2025-08-10
CMP03822,Tiktok,TikTok_Verão_806,1429953,7721.0,0.0054,0.3,310.51,4456.0,2025-06-14
CMP03823,Tiktok,TikTok_Conversão_282,599166,3415.0,0.0057,0.43,1246.1,2054.0,2025-11-21
CMP03824,Tiktok,TikTok_Awareness_101,1418883,10925.0,0.0077,0.51,1204.26,6612.0,2025-11-18
CMP03825,TikTok,TikTok_Awareness_324,730173,3504.0,0.48%,0.3,898.2,2405.0,2025-07-21
CMP03826,TikTok,TikTok_Branding_655,751550,4133.0,0.0055,0.82,1363.56,2346.0,2025-10-31
CMP03827,TikTok,TikTok_Remarketing_487,719883,4751.0,0.66%,0.31,433.35,2594.0,2025-10-27
CMP03828,TikTok,TikTok_Verão_595,1136578,5910.0,0.0052,0.83,1227.8,3593.0,2025-09-03
CMP03829,TikTok,TikTok_Remarketing_253,696645,5224.0,0.0075,0.46,471.28,3659.0,2025-06-29
CMP03830,tiktok,TikTok_Natal_958,1034081,5584.0,0.0054,0.68,1162.94,3250.0,2025-06-01
CMP03831,TIKTOK,TikTok_Natal_603,750771,,,0.28,1539.25,3382.0,2025-07-08
CMP03832,TikTok,TikTok_Verão_638,1576814,13875.0,0.0088,0.22,1545.75,7123.0,2025-07-07
CMP03833,tiktok,TikTok_Black_Friday_773,1114321,7688.0,0.0069,0.34,1036.26,4502.0,2025-10-01
CMP03834,tiktok,TikTok_Black_Friday_664,575861,2591.0,0.0045,0.31,458.2,1549.0,2025-09-18
CMP03835,TikTok,TikTok_Branding_456,407447,3585.0,0.0088,0.32,1416.18,2134.0,2025-10-16
CMP03836,TikTok,TikTok_Verão_236,1415023,11320.0,0.008,0.6,514.59,7013.0,2025-10-04
CMP03837,tiktok,TikTok_Verão_158,1401640,7568.0,0.0054,0.63,1499.98,5331.0,2025-07-16
CMP03838,TIKTOK,TikTok_Performance_925,1059996,4345.0,0.0041,0.24,260.34,2558.0,2025-09-25
CMP03839,TIKTOK,TikTok_Performance_371,1411969,8330.0,0.0059,0.54,276.01,5280.0,2025-08-31
CMP03840,TikTok,TikTok_Remarketing_497,219208,1139.0,0.0052,0.64,578.49,737.0,2025-07-11
CMP03841,TikTok,TikTok_Branding_872,1140347,6842.0,0.60%,0.44,334.32,4228.0,2025-11-03
CMP03842,tiktok,TikTok_Verão_587,914054,8043.0,0.0088,0.3,843.29,5522.0,01/11/2025
CMP03843,TIKTOK,TikTok_Verão_637,1125332,4276.0,0.0038,0.8,1183.82,2931.0,2025-10-09
CMP03844,TikTok,TikTok_Verão_806,1221560,6840.0,0.0056,0.78,1504.64,,2025-11-26
CMP03845,TikTok,TikTok_Natal_913,1734467,10059.0,0.0058,0.33,1203.59,6108.0,2025-08-09
CMP03846,Tiktok,TikTok_Remarketing_253,1651173,5613.0,0.0034,0.51,1483.63,3553.0,2025-09-22
CMP03847,TikTok,TikTok_Performance_111,327363,2455.0,0.0075,0.4,523.58,1740.0,2025-06-03
CMP03848,Tiktok,TikTok_Black_Friday_976,1029701,8031.0,0.0078,0.84,1048.33,5365.0,2025-11-25
CMP03849,TikTok,TikTok_Remarketing_879,1312009,6953.0,0.53%,0.58,193.87,4900.0,11/10/2025
CMP03850,tiktok,TikTok_Verão_682,1433173,11752.0,0.0082,0.79,1151.39,8334.0,2025-09-02
CMP03851,TikTok,TikTok_Natal_860,687159,3367.0,0.0049,0.81,660.98,1840.0,2025-07-03
CMP03852,tiktok,TikTok_Black_Friday_313,1772387,11343.0,0.0064,0.43,301.26,6787.0,2025-10-23
CMP03853,TikTok,TikTok_Conversão_113,237225,1399.0,0.0059,0.41,1116.2,934.0,2025-11-01
CMP03854,TIKTOK,TikTok_Conversão_165,283593,2212.0,0.0078,0.53,868.25,1125.0,2025-10-07
CMP03855,tiktok,TikTok_Branding_238,630671,5045.0,0.008,0.28,571.06,2669.0,2025-09-21
CMP03856,TikTok,TikTok_Black_Friday_861,751668,2480.0,0.33%,0.28,893.49,1265.0,2025-09-07
CMP03857,tiktok,TikTok_Conversão_661,1295679,6607.0,0.0051,0.85,985.51,3777.0,2025-11-04
CMP03858,TIKTOK,TikTok_Awareness_803,1047306,5341.0,0.0051,0.39,278.53,3576.0,06/10/2025
CMP03859,TikTok,TikTok_Branding_106,986995,5231.0,0.0053,0.33,1398.22,3681.0,2025-06-13
CMP03860,TikTok,TikTok_Awareness_527,172047,1410.0,0.0082,0.27,1443.18,946.0,2025-07-27
CMP03861,TIKTOK,TikTok_Verão_812,905143,2896.0,0.0032,0.41,209.56,1773.0,2025-09-01
CMP03862,Tiktok,TikTok_Natal_331,1148866,7352.0,0.64%,0.83,1008.77,5174.0,2025-08-18
CMP03863,TikTok,TikTok_Conversão_127,469618,1643.0,0.0035,0.71,1281.98,1086.0,2025-09-08
CMP03864,TikTok,TikTok_Conversão_932,1763318,14459.0,0.0082,0.31,1139.32,7954.0,2025-06-21
CMP03865,TikTok,TikTok_Awareness_726,641895,3787.0,0.0059,0.31,1078.01,2353.0,2025-07-27
CMP03866,TikTok,TikTok_Black_Friday_855,674058,3976.0,0.0059,0.8,1309.35,2169.0,2025-09-07
CMP03867,TikTok,TikTok_Verão_667,820858,4432.0,0.0054,0.78,964.5,2619.0,2025-10-15
CMP03868,TikTok,TikTok_Verão_376,1617066,12127.0,0.0075,0.54,645.23,8283.0,2025-06-14
CMP03869,TikTok,TikTok_Conversão_918,1283418,4620.0,0.0036,0.61,1545.16,2771.0,2025-11-30
CMP03870,Tiktok,TikTok_Branding_194,1738996,14085.0,0.0081,0.84,1372.87,10002.0,2025-08-09
CMP03871,Tiktok,TikTok_Branding_649,157820,1294.0,0.0082,0.45,696.09,887.0,2025-09-10
CMP03872,TikTok,TikTok_Verão_733,1479156,10502.0,0.0071,0.33,1502.25,6397.0,2025-09-19
CMP03873,Tiktok,TikTok_Branding_375,428451,1885.0,0.0044,0.72,325.24,1119.0,2025-07-18
CMP03874,TikTok,TikTok_Awareness_775,804423,4263.0,0.0053,0.29,913.75,2510.0,2025-11-30
CMP03875,TikTok,TikTok_Remarketing_596,311968,2214.0,0.0071,0.31,791.98,1504.0,2025-09-22
CMP03876,Tiktok,TikTok_Branding_177,551471,3143.0,0.0057,0.68,501.86,2000.0,2025-06-29
CMP03877,TIKTOK,TikTok_Black_Friday_223,1245219,7844.0,0.0063,0.63,922.19,5557.0,2025-08-09
CMP03878,tiktok,TikTok_Performance_255,181680,1126.0,0.0062,0.39,568.89,777.0,2025-07-20
CMP03879,TIKTOK,TikTok_Natal_368,1167338,7587.0,0.0065,0.72,258.91,4001.0,2025-08-02
CMP03880,TikTok,TikTok_Branding_342,806887,2824.0,0.0035,0.78,1120.79,1591.0,2025-09-03
CMP03881,TikTok,TikTok_Natal_413,1556857,8874.0,0.0057,0.78,1103.12,5180.0,2025-11-03
CMP03882,TikTok,TikTok_Branding_801,192090,691.0,0.0036,0.42,1050.49,387.0,2025-11-20
CMP03883,TikTok,TikTok_Conversão_744,1042252,8754.0,0.0084,0.53,190.23,5569.0,2025-07-22
CMP03884,tiktok,TikTok_Verão_201,1160664,8008.0,0.0069,0.62,604.71,4611.0,2025-08-19
CMP03885,TikTok,TikTok_Branding_536,1287987,7599.0,0.0059,0.32,959.64,5397.0,2025-09-28
CMP03886,Tiktok,TikTok_Remarketing_300,1241485,7573.0,0.61%,0.23,1355.44,4304.0,2025-07-06
CMP03887,TIKTOK,TikTok_Awareness_486,803745,5867.0,0.0073,0.44,536.05,2937.0,2025-06-06
CMP03888,TikTok,TikTok_Performance_753,249778,1523.0,0.0061,0.74,860.76,832.0,2025-06-08
CMP03889,TikTok,TikTok_Natal_951,498814,2095.0,0.42%,0.51,1362.47,1330.0,2025-08-22
CMP03890,TIKTOK,TikTok_Verão_366,696027,4036.0,0.0058,0.42,644.87,2143.0,2025-09-16
CMP03891,TIKTOK,TikTok_Verão_928,1331396,7722.0,0.58%,0.31,613.42,4488.0,2025-07-20
CMP03892,TikTok,TikTok_Awareness_817,279884,2043.0,0.0073,0.59,1063.46,1227.0,2025-09-28
CMP03893,Tiktok,TikTok_Verão_529,760188,2660.0,0.0035,0.23,1053.2,1382.0,2025-07-22
CMP03894,TIKTOK,TikTok_Remarketing_271,755100,6267.0,0.0083,0.3,237.83,3702.0,2025-10-17
CMP03895,tiktok,TikTok_Remarketing_259,543481,3369.0,0.0062,0.58,1491.79,1907.0,2025-10-22
CMP03896,tiktok,TikTok_Verão_546,717872,4809.0,0.0067,0.49,745.37,2737.0,2025-07-12
CMP03897,TikTok,TikTok_Black_Friday_759,272112,1170.0,0.0043,0.67,291.15,617.0,2025-06-19
CMP03898,TikTok,TikTok_Verão_395,1779550,12634.0,0.0071,0.36,284.65,7115.0,2025-10-09
CMP03899,tiktok,TikTok_Remarketing_470,1253893,9153.0,0.0073,0.33,783.43,5624.0,2025-07-22
CMP03900,TikTok,TikTok_Performance_300,866382,6151.0,0.0071,0.8,662.26,4380.0,30/08/2025
CMP03901,TIKTOK,TikTok_Remarketing_866,1798947,10074.0,0.0056,0.54,995.09,6289.0,2025-11-30
CMP03902,TikTok,TikTok_Remarketing_283,371037,1150.0,0.0031,0.21,1472.21,584.0,2025-07-25
CMP03903,TikTok,TikTok_Verão_365,525110,1890.0,0.0036,0.72,1026.76,1038.0,2025-07-19
CMP03904,TikTok,TikTok_Performance_208,429044,2359.0,0.0055,0.85,361.21,1332.0,2025-08-21
CMP03905,TIKTOK,TikTok_Conversão_754,1289929,10577.0,0.0082,0.51,890.06,5363.0,2025-06-21
CMP03906,Tiktok,TikTok_Awareness_312,560395,4707.0,0.0084,0.65,738.41,2703.0,2025-08-08
CMP03907,TikTok,TikTok_Verão_400,865601,4933.0,0.0057,0.56,531.23,2683.0,2025-10-19
CMP03908,TikTok,TikTok_Branding_391,1066539,7252.0,0.0068,0.29,720.96,,2025-07-26
CMP03909,Tiktok,TikTok_Branding_607,1270034,7112.0,0.0056,0.59,291.19,4689.0,2025-06-04
CMP03910,tiktok,TikTok_Natal_675,1250186,10876.0,0.0087,0.85,1597.43,5733.0,2025-11-08
CMP03911,TikTok,TikTok_Verão_215,1532943,5365.0,0.0035,0.65,192.47,2850.0,2025-06-24
CMP03912,tiktok,TikTok_Branding_518,1100183,4730.0,0.0043,0.32,415.46,2857.0,2025-07-04
CMP03913,TikTok,TikTok_Branding_463,1281072,10248.0,0.008,0.36,278.83,5992.0,2025-06-18
CMP03914,TIKTOK,TikTok_Black_Friday_180,583576,4493.0,0.0077,0.81,1222.36,,2025-08-14
CMP03915,TikTok,TikTok_Verão_661,1576744,5203.0,0.0033,0.62,384.34,2979.0,2025-09-15
CMP03916,TikTok,TikTok_Conversão_272,577420,2598.0,0.0045,0.29,321.75,1623.0,2025-08-25
CMP03917,TikTok,TikTok_Natal_148,1497832,13180.0,0.0088,0.18,1066.89,8075.0,2025-10-20
CMP03918,TikTok,TikTok_Awareness_671,392084,1921.0,0.0049,0.71,608.82,1004.0,2025-06-01
CMP03919,TikTok,TikTok_Conversão_287,722015,5270.0,0.0073,0.83,1157.03,3688.0,2025-09-15
CMP03920,TIKTOK,TikTok_Branding_113,609717,4389.0,0.0072,0.68,433.19,2523.0,2025-11-01
CMP03921,TIKTOK,TikTok_Branding_640,1634442,11114.0,0.0068,0.27,1135.23,7828.0,2025-11-27
CMP03922,TikTok,TikTok_Remarketing_256,1057037,6342.0,0.006,0.3,987.11,3935.0,2025-10-19
CMP03923,TikTok,TikTok_Performance_701,484628,3731.0,0.0077,0.54,1039.73,2266.0,2025-07-12
